label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
SPY benchmark,sens,sens_2014-10-01,2014-10-01,2019-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00421854,0.01330991,0.00421979,0.01334444,55446.32320194,40000.00000000,15446.32320194,0.38615808,0.10398509,0.10620241,0.79815232,0.13570062,1.11381174,0.53669912,-0.19374932,204,2017,0.21277087,2018,-0.04760668,39898.90374000,2.79292326,0.12982629,0.00006982,,,,,,,,,,,,,0.99578021,0.98665556
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2015-04-01,2015-04-01,2020-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00188984,0.00817554,0.00195592,0.00825908,49919.77670763,40000.00000000,9919.77670763,0.24799442,0.06614833,0.07181361,0.75241574,0.09071741,1.05555033,0.69268471,-0.09549559,112,2017,0.13384922,2020,-0.01320517,2270254.70559273,246.49211380,7.95654354,0.00616230,0.00000000,0.00000000,0.19656296,0.00000000,0.04910223,0.00000000,0.21263980,0.00000000,0.19636499,0.00000000,0.24547459,0.00000000,0.09789953,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2015-04-01,2015-04-01,2020-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00173122,0.00615847,0.00177236,0.00616022,56180.75777455,40000.00000000,16180.75777455,0.40451894,0.09118167,0.11047448,1.08616993,0.08367282,1.55925183,1.13502015,-0.08033484,434,2017,0.18279552,2015,-0.06760634,1393282.95732727,149.76685251,4.76165521,0.00374417,0.00000000,0.00000000,0.19658559,0.00000000,0.00000000,0.00000000,0.24522960,0.00000000,0.18006794,0.00000000,0.24563213,0.00000000,0.13071239,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2015-04-01,2015-04-01,2020-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00795894,0.02076504,0.00450395,0.01179499,39792.95110060,40000.00000000,-207.04889940,-0.00517622,0.01146618,-0.00167424,0.15262718,0.13535655,0.19870979,0.04485406,-0.25563311,,2017,0.20911573,2020,-0.18958451,50959.01547372,4.80271266,0.18510071,0.00012007,0.24812576,0.24270305,0.24937461,0.24770312,0.24880543,0.24578464,,,,,,,0.24573326,0.23820501
SPY60/AGG40,sens,sens_2015-04-01,2015-04-01,2020-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00620312,0.01840572,0.00452980,0.01343849,44980.45032968,40000.00000000,4980.45032968,0.12451126,0.04598114,0.03794660,0.47780250,0.10604860,0.63221789,0.21325586,-0.21561490,,2019,0.21478960,2020,-0.13348393,51791.61905920,4.37297444,0.18073205,0.00010932,0.39793004,0.39316057,,,,,,,,,,,0.59586511,0.58656151
SPY benchmark,sens,sens_2015-04-01,2015-04-01,2020-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00430305,0.01702749,0.00430431,0.01706190,44629.06448395,40000.00000000,4629.06448395,0.11572661,0.05418259,0.03540461,0.38526429,0.17905486,0.51729978,0.16051110,-0.33756289,,2019,0.30798832,2020,-0.23124331,39971.26083918,2.79798826,0.12980818,0.00006995,,,,,,,,,,,,,0.99569569,0.98293810
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2015-10-01,2015-10-01,2020-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00170741,0.00682561,0.00177859,0.00690962,53602.83230256,40000.00000000,13602.83230256,0.34007081,0.08638272,0.09505266,0.85428557,0.10337533,1.21837487,0.90424826,-0.09552987,112,2017,0.13378981,2015,-0.01568426,2465607.18506712,265.25925412,8.45671587,0.00663148,0.00000000,0.00000000,0.24567999,0.00000000,0.04911347,0.00000000,0.17999341,0.00000000,0.21268722,0.00000000,0.19645922,0.00000000,0.11428811,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2015-10-01,2015-10-01,2020-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00193060,0.00679965,0.00196948,0.00680140,58118.55940783,40000.00000000,18118.55940783,0.45296399,0.11496097,0.12160652,1.24354664,0.09096211,1.77218682,1.21538330,-0.09458824,,2017,0.18273522,2015,-0.01651975,1528126.73688293,157.13263379,4.94231775,0.00392832,0.00000000,0.00000000,0.19657246,0.00000000,0.00000000,0.00000000,0.21262800,0.00000000,0.17997251,0.00000000,0.22912739,0.00000000,0.17973015,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2015-10-01,2015-10-01,2020-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00855133,0.02425107,0.00507527,0.01395774,50333.88738511,40000.00000000,10333.88738511,0.25834718,0.07827514,0.07449381,0.61018164,0.13982781,0.81550249,0.30538976,-0.25631225,208,2017,0.20868611,2018,-0.08554840,53314.33672768,5.00417822,0.18424761,0.00012510,0.24803532,0.24378030,0.24924868,0.24760800,0.24908853,0.24625561,,,,,,,0.24507418,0.23604226
SPY60/AGG40,sens,sens_2015-10-01,2015-10-01,2020-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00660427,0.02077605,0.00501443,0.01374006,54527.15626229,40000.00000000,14527.15626229,0.36317891,0.09928451,0.10065317,0.90236948,0.11203650,1.22609679,0.46088193,-0.21542287,152,2019,0.21427630,2018,-0.02663797,54522.64844420,4.64687127,0.18310134,0.00011617,0.39816799,0.39296247,,,,,,,,,,,0.59522599,0.58625994
SPY benchmark,sens,sens_2015-10-01,2015-10-01,2020-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00382647,0.01237013,0.00382769,0.01237114,60368.30774835,40000.00000000,20368.30774835,0.50920769,0.13727632,0.13412889,0.78105993,0.18760398,1.07297110,0.40710167,-0.33720401,173,2019,0.30788481,2018,-0.04812334,39869.73685344,2.79088158,0.12344134,0.00006977,,,,,,,,,,,,,0.99617231,0.98762886
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2016-04-01,2016-04-01,2021-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00175548,0.00699762,0.00182481,0.00699789,56298.53799436,40000.00000000,16298.53799436,0.40746345,0.10414964,0.11121368,0.96975709,0.10830214,1.38835485,1.09117201,-0.09544750,112,2020,0.14864632,2021,0.03021271,2505846.85114276,266.64317027,8.35572523,0.00666608,0.00000000,0.00000000,0.26200944,0.00000000,0.06549693,0.00000000,0.13089842,0.00000000,0.19626997,0.00000000,0.24558024,0.00000000,0.09792018,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2016-04-01,2016-04-01,2021-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00172161,0.00768102,0.00176425,0.00776417,61706.46869807,40000.00000000,21706.46869807,0.54266172,0.13260322,0.14146409,1.26268336,0.10290200,1.79529880,1.40250609,-0.09454734,106,2020,0.19336454,2021,0.03897998,1645412.56052934,171.73034188,5.20947214,0.00429326,0.00000000,0.00000000,0.24565686,0.00000000,0.00000000,0.00000000,0.11461467,0.00000000,0.19627287,0.00000000,0.26201648,0.00000000,0.17967487,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2016-04-01,2016-04-01,2021-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00872178,0.02959568,0.00536743,0.01630956,55283.25462962,40000.00000000,15283.25462962,0.38208137,0.09939482,0.10523570,0.75488927,0.13843568,1.00703289,0.38777476,-0.25632101,208,2017,0.20827306,2018,-0.08588012,53567.34292099,5.03989437,0.18423219,0.00012600,0.24802697,0.24213218,0.24929317,0.24783447,0.24895393,0.24664459,,,,,,,0.24500218,0.23369044
SPY60/AGG40,sens,sens_2016-04-01,2016-04-01,2021-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00651304,0.01614829,0.00484110,0.01206886,57139.60680874,40000.00000000,17139.60680874,0.42849017,0.10773871,0.11609050,0.96890848,0.11222712,1.31533888,0.50089346,-0.21509307,152,2019,0.21383594,2018,-0.02678092,55486.02885611,4.72463530,0.18604901,0.00011812,0.39805887,0.39278954,,,,,,,,,,,0.59542630,0.58793114
SPY benchmark,sens,sens_2016-04-01,2016-04-01,2021-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00408942,0.01392487,0.00409065,0.01392596,67188.73563196,40000.00000000,27188.73563196,0.67971839,0.15931345,0.16973367,0.88542035,0.18698558,1.21765393,0.47258314,-0.33711200,173,2019,0.30776215,2018,-0.04806735,39965.89147963,2.79761240,0.12367772,0.00006994,,,,,,,,,,,,,0.99590935,0.98607404
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2016-10-03,2016-10-03,2021-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00202885,0.00598326,0.00210280,0.00609169,53497.00349518,40000.00000000,13497.00349518,0.33742509,0.09272912,0.09448971,0.93904857,0.09978655,1.34703895,0.97657989,-0.09495293,171,2020,0.14868755,2016,-0.01947281,2662509.91744344,283.25084864,8.82848286,0.00708127,0.00000000,0.00000000,0.19651733,0.00000000,0.06548469,0.00000000,0.13086240,0.00000000,0.21272077,0.00000000,0.26165887,0.00000000,0.13065315,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2016-10-03,2016-10-03,2021-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00246938,0.01354510,0.00251907,0.01362730,58030.82460806,40000.00000000,18030.82460806,0.45077062,0.11392436,0.12121971,1.14329877,0.09868485,1.61703599,1.20737866,-0.09435678,106,2020,0.19337211,2016,-0.04636067,1945325.85207349,210.26814097,6.17211786,0.00525670,0.00000000,0.00000000,0.21288961,0.00000000,0.00000000,0.00000000,0.11462903,0.00000000,0.17992413,0.00000000,0.27803381,0.00000000,0.21200435,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2016-10-03,2016-10-03,2021-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00844519,0.02533682,0.00519999,0.01625484,53579.44023750,40000.00000000,13579.44023750,0.33948601,0.09057212,0.09499426,0.70781524,0.13566749,0.94595165,0.35313297,-0.25648164,208,2017,0.20820361,2018,-0.08498185,52566.93938109,4.93413228,0.17978585,0.00012335,0.24827949,0.24531684,0.24919910,0.24703837,0.24890852,0.24631757,,,,,,,0.24516573,0.23374516
SPY60/AGG40,sens,sens_2016-10-03,2016-10-03,2021-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00679364,0.01609102,0.00535445,0.01380480,57725.39148255,40000.00000000,17725.39148255,0.44313479,0.11188517,0.11948098,1.00232895,0.11217902,1.36294934,0.51954421,-0.21535254,152,2019,0.21394877,2018,-0.02717564,53627.93688140,4.57946619,0.17631129,0.00011449,0.39839769,0.39448387,,,,,,,,,,,0.59480690,0.58619520
SPY benchmark,sens,sens_2016-10-03,2016-10-03,2021-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00440171,0.01667042,0.00440293,0.01670483,68455.57561063,40000.00000000,28455.57561063,0.71138939,0.16758352,0.17602209,0.92474571,0.18659996,1.27424222,0.49740566,-0.33691518,173,2019,0.30750254,2018,-0.04839665,39803.68000241,2.78625760,0.11935704,0.00006966,,,,,,,,,,,,,0.99559707,0.98329517
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2017-04-03,2017-04-03,2022-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00214737,0.01002393,0.00222498,0.01013207,48623.74854852,40000.00000000,8623.74854852,0.21559371,0.08140500,0.06331017,0.84175364,0.09873863,1.20394410,0.68449930,-0.11892634,,2020,0.14871268,2022,-0.05585121,2694457.33712430,294.78523282,8.81144138,0.00736963,0.00000000,0.00000000,0.18013896,0.00000000,0.06546118,0.00000000,0.14717513,0.00000000,0.24543552,0.00000000,0.24552521,0.00000000,0.11403902,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2017-04-03,2017-04-03,2022-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00229125,0.01857841,0.00233628,0.01866035,54696.30821682,40000.00000000,14696.30821682,0.36740771,0.11670228,0.10179345,1.18550499,0.09706607,1.68269318,1.19021260,-0.09805163,,2020,0.19354265,2022,-0.02720348,1788174.80310809,195.63115880,5.48342091,0.00489078,0.00000000,0.00000000,0.19652327,0.00000000,0.00000000,0.00000000,0.11454992,0.00000000,0.19641720,0.00000000,0.29460136,0.00000000,0.19557198,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2017-04-03,2017-04-03,2022-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00898841,0.02449473,0.00555452,0.01546742,49662.00042460,40000.00000000,9662.00042460,0.24155001,0.07303813,0.07019872,0.57482497,0.13970396,0.77090443,0.28538116,-0.25593185,208,2019,0.19490266,2018,-0.08599871,52915.82425591,4.95365225,0.18171243,0.00012384,0.24805454,0.24287866,0.24928125,0.24764084,0.24891843,0.24632797,,,,,,,0.24475539,0.23453258
