label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00215470,0.00822987,0.00217268,0.00823116,48208.05092667,39500.00000000,8708.05092667,0.22045699,0.08422102,0.06389795,0.71360058,0.12420922,1.02000109,0.45823223,-0.18379549,,2013,0.31870734,2015,-0.13067085,904801.54903584,76.45231940,2.86348508,0.00193550,0.01664634,0.00000000,0.13311122,0.00000000,0.84806976,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00213251,0.00822987,0.00215049,0.00823116,48892.25748709,39500.00000000,9392.25748709,0.23777867,0.08744910,0.06844725,0.73629156,0.12446631,1.05255209,0.50967622,-0.17157776,,2013,0.31870734,2015,-0.11767549,909092.28627614,76.81795153,2.87138758,0.00194476,,,0.14976791,0.00000000,0.84808160,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00225773,0.00822987,0.00226768,0.00823116,48415.17009453,39500.00000000,8915.17009453,0.22570051,0.06841326,0.06528141,0.56962762,0.13145169,0.80042020,0.36672842,-0.18655020,280,2013,0.15051912,2011,0.00590187,406625.99291325,35.35123078,1.40650810,0.00089497,0.19979818,0.00000000,0.14978812,0.00000000,0.64814603,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00219997,0.00822987,0.00220828,0.00823116,48745.20375394,39500.00000000,9245.20375394,0.23405579,0.06936306,0.06747452,0.56706695,0.13427601,0.79521586,0.37181984,-0.18655020,280,2014,0.11350779,2011,0.00590187,337052.82576779,28.37315529,1.16764130,0.00071831,,,0.34958346,0.00000000,0.64820826,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00233894,0.00822987,0.00234578,0.00823116,50983.41590744,39500.00000000,11483.41590744,0.29071939,0.08934153,0.08199279,0.64541294,0.15020007,0.90116693,0.47891414,-0.18655020,280,2013,0.31827985,2015,-0.07629156,317551.54091780,26.43151841,1.00199919,0.00066915,0.00000000,0.00000000,0.03326652,0.00000000,0.96438770,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2011-01-03,2011-01-03,2015-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00233894,0.00822987,0.00234578,0.00823116,50983.41590744,39500.00000000,11483.41590744,0.29071939,0.08934153,0.08199279,0.64541294,0.15020007,0.90116693,0.47891414,-0.18655020,280,2013,0.31827985,2015,-0.07629156,317551.54091780,26.43151841,1.00199919,0.00066915,,,0.03326652,0.00000000,0.96438770,0.00000000
SPY60/IEF40,sens,sens_2011-01-03,2011-01-03,2015-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00402553,0.00931321,0.00283022,0.00568785,51414.99624114,39500.00000000,11914.99624114,0.30164547,0.09016668,0.08472395,1.10272255,0.08134982,1.58669667,1.07787630,-0.08365216,97,2013,0.15208768,2015,0.01362266,48406.52501628,4.09807169,0.15919248,0.00010375,,,0.39838839,0.39490282,0.59758439,0.59431215
SPY benchmark,sens,sens_2011-01-03,2011-01-03,2015-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00228113,0.00822987,0.00228239,0.00823116,56985.04363866,39500.00000000,17485.04363866,0.44265933,0.11863981,0.11819028,0.80974743,0.15306157,1.13851370,0.63596722,-0.18655020,280,2013,0.31863670,2011,0.00590187,39479.52009606,2.76356641,0.12062903,0.00006996,,,,,0.99771761,0.99176884
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00271363,0.00883873,0.00273505,0.00892091,49720.53631609,40000.00000000,9720.53631609,0.24301341,0.06473733,0.07052499,0.59478967,0.11727681,0.83524403,0.38058441,-0.17009978,235,2013,0.15013015,2011,-0.07456908,836909.03794188,75.09392661,2.93911810,0.00187735,0.18007199,0.00000000,0.24551380,0.00000000,0.57167916,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00289117,0.00883873,0.00290614,0.00892091,50816.61998003,40000.00000000,10816.61998003,0.27041550,0.06950387,0.07763762,0.62009013,0.12028910,0.86921813,0.40860648,-0.17009978,235,2014,0.12846942,2011,-0.07456908,564953.73206589,47.81476306,1.97234502,0.00119537,,,0.42552878,0.00000000,0.57156508,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00290558,0.00883873,0.00291773,0.00892091,50103.24830979,40000.00000000,10103.24830979,0.25258121,0.07749140,0.07302507,0.60482749,0.13987521,0.84267217,0.45556437,-0.17009978,235,2013,0.31801367,2011,-0.07456908,508411.09641140,42.71965668,1.64518898,0.00106799,0.00000000,0.00000000,0.11449841,0.00000000,0.88258386,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00290558,0.00883873,0.00291773,0.00892091,50103.24830979,40000.00000000,10103.24830979,0.25258121,0.07749140,0.07302507,0.60482749,0.13987521,0.84267217,0.45556437,-0.17009978,235,2013,0.31801367,2011,-0.07456908,508411.09641140,42.71965668,1.64518898,0.00106799,,,0.11449841,0.00000000,0.88258386,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00193435,0.00633435,0.00197156,0.00633538,52236.84178190,40000.00000000,12236.84178190,0.30592104,0.09436265,0.08664229,0.97576652,0.09747747,1.44136553,0.97692906,-0.09659110,110,2013,0.17740773,2011,0.02418583,1656147.70010504,149.09962720,5.40605954,0.00372749,0.19646820,0.00000000,0.27822439,0.00000000,0.52333585,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00194712,0.00633435,0.00197301,0.00633538,55277.96029473,40000.00000000,15277.96029473,0.38194901,0.10789062,0.10517777,1.05919175,0.10183725,1.55715430,1.11698311,-0.09659110,110,2014,0.15404000,2011,0.02418583,1099369.74251359,93.28109403,3.53717837,0.00233203,,,0.47459489,0.00000000,0.52343210,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00226923,0.00633435,0.00228963,0.00633538,46086.07134421,40000.00000000,6086.07134421,0.15215178,0.06839424,0.04583316,0.59177872,0.12529622,0.84101419,0.31087599,-0.22000490,,2013,0.31806161,2015,-0.13054611,955911.59616424,80.83077529,3.13825933,0.00202077,0.01637449,0.00000000,0.16358941,0.00000000,0.81774647,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00225510,0.00633435,0.00227549,0.00633538,46676.30139944,40000.00000000,6676.30139944,0.16690753,0.07151972,0.04996575,0.61401608,0.12558611,0.87266254,0.34283733,-0.20861125,,2013,0.31806161,2015,-0.11763673,962099.56692216,81.35004715,3.14693494,0.00203375,,,0.17995815,0.00000000,0.81776635,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00246089,0.00885469,0.00247206,0.00885630,50452.71054466,40000.00000000,10452.71054466,0.26131776,0.07049325,0.07529230,0.59285354,0.12926791,0.83402169,0.38414952,-0.18350471,211,2013,0.15033698,2011,-0.05386979,450887.08664669,39.01988162,1.56866952,0.00097550,0.19647904,0.00000000,0.19646561,0.00000000,0.60458329,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00267979,0.00885469,0.00268935,0.00885630,50775.27010218,40000.00000000,10775.27010218,0.26938175,0.07139747,0.07737192,0.58931895,0.13211010,0.82726992,0.38907702,-0.18350471,211,2014,0.11345542,2011,-0.05386979,390499.76969859,32.96013960,1.35851115,0.00082400,,,0.39295034,0.00000000,0.60436031,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00273989,0.00885469,0.00274936,0.00885630,48700.46851780,40000.00000000,8700.46851780,0.21751171,0.07328889,0.06377172,0.54512353,0.15097301,0.75828927,0.38034623,-0.19268995,,2013,0.31796082,2015,-0.07597479,460045.16914018,38.57669592,1.48522864,0.00096442,0.00000000,0.00000000,0.06550935,0.00000000,0.93174129,0.00000000
ROT SPY top1 12M fb IEF,sens,sens_2011-07-01,2011-07-01,2016-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,IEF,0.00273989,0.00885469,0.00274936,0.00885630,48700.46851780,40000.00000000,8700.46851780,0.21751171,0.07328889,0.06377172,0.54512353,0.15097301,0.75828927,0.38034623,-0.19268995,,2013,0.31796082,2015,-0.07597479,460045.16914018,38.57669592,1.48522864,0.00096442,,,0.06550935,0.00000000,0.93174129,0.00000000
SPY60/IEF40,sens,sens_2011-07-01,2011-07-01,2016-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00423629,0.01230210,0.00305075,0.00786041,52454.83770558,40000.00000000,12454.83770558,0.31137094,0.09114640,0.08800410,1.09485711,0.08298973,1.58243814,1.09887651,-0.08294508,97,2013,0.15170890,2015,0.01359165,48404.92539421,4.08745762,0.16039431,0.00010219,,,0.39827943,0.39314732,0.59748262,0.59213959
SPY benchmark,sens,sens_2011-07-01,2011-07-01,2016-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,,0.00309260,0.00885469,0.00309385,0.00885630,56536.39117869,40000.00000000,16536.39117869,0.41340978,0.11306407,0.11257106,0.76649251,0.15595282,1.07783285,0.61613715,-0.18350471,211,2013,0.31807738,2011,-0.05386979,39890.82868037,2.79235801,0.12279958,0.00006981,,,,,0.99690615,0.99114370
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2012-01-03,2012-01-03,2016-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00225492,0.00887397,0.00227532,0.00887535,51225.17916146,39500.00000000,11725.17916146,0.29683998,0.08963287,0.08354329,1.00055582,0.08989545,1.47673302,0.94511128,-0.09483843,275,2013,0.15051623,2015,0.01330575,823847.97581991,73.59925602,2.78866512,0.00186327,0.19973769,0.00000000,0.21647201,0.00000000,0.58151499,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2012-01-03,2012-01-03,2016-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00235560,0.00887397,0.00236945,0.00887535,52206.56355755,39500.00000000,12706.56355755,0.32168515,0.09414344,0.08969757,1.00438915,0.09405000,1.47029772,0.99267183,-0.09483843,275,2016,0.13075363,2015,0.02886538,578911.13148138,48.99778741,1.94230415,0.00124045,,,0.41612882,0.00000000,0.58150173,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2012-01-03,2012-01-03,2016-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00258018,0.00887397,0.00258976,0.00887535,52409.36196665,39500.00000000,12909.36196665,0.32681929,0.10702491,0.09095595,0.91952873,0.11827259,1.31422247,0.67618841,-0.15827676,,2013,0.31842278,2015,-0.03646412,427713.36869934,35.84382866,1.34839456,0.00090744,0.00000000,0.00000000,0.08326301,0.00000000,0.91414723,0.00000000
